ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Easter,Easter_lower,Easter_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,NewYear,NewYear_lower,NewYear_upper,Ramadan starts,Ramadan starts_lower,Ramadan starts_upper,SuperBowl,SuperBowl_lower,SuperBowl_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-06-24,128074.43675728537,104320.94008079192,127909.58022998706,128074.43675728537,128074.43675728537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12316.263417352697,-12316.263417352697,-12316.263417352697,0.0,0.0,0.0,-14257.707433394304,-14257.707433394304,-14257.707433394304,1941.4440160416082,1941.4440160416082,1941.4440160416082,0.0,0.0,0.0,115758.17333993266
2014-06-25,128094.40678880805,102351.00752983577,127621.30030578168,128094.40678880805,128094.40678880805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13473.415085213208,-13473.415085213208,-13473.415085213208,0.0,0.0,0.0,-15522.664436451265,-15522.664436451265,-15522.664436451265,2049.2493512380584,2049.2493512380584,2049.2493512380584,0.0,0.0,0.0,114620.99170359483
2014-06-26,128114.37682033073,103421.87607296719,127741.43713502784,128114.37682033073,128114.37682033073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12299.874189591143,-12299.874189591143,-12299.874189591143,0.0,0.0,0.0,-14465.104014928722,-14465.104014928722,-14465.104014928722,2165.2298253375766,2165.2298253375766,2165.2298253375766,0.0,0.0,0.0,115814.50263073959
2014-06-27,128134.34685185344,116193.19684288115,140822.307084157,128134.34685185344,128134.34685185344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.6130404400017,1534.6130404400017,1534.6130404400017,0.0,0.0,0.0,-752.1764181896054,-752.1764181896054,-752.1764181896054,2286.789458629607,2286.789458629607,2286.789458629607,0.0,0.0,0.0,129668.95989229344
2014-06-28,128154.3168833761,143016.76937590548,167095.2660471475,128154.3168833761,128154.3168833761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27369.749501356397,27369.749501356397,27369.749501356397,0.0,0.0,0.0,24958.73392820455,24958.73392820455,24958.73392820455,2411.0155731518466,2411.0155731518466,2411.0155731518466,0.0,0.0,0.0,155524.0663847325
2014-06-29,128174.28691489878,144774.55312692685,169534.76940948656,128174.28691489878,128174.28691489878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.551463857353,393.551463857353,393.551463857353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29173.017694744503,29173.017694744503,29173.017694744503,393.551463857353,393.551463857353,393.551463857353,26244.706221732446,26244.706221732446,26244.706221732446,2534.7600091547006,2534.7600091547006,2534.7600091547006,0.0,0.0,0.0,157347.3046096433
2014-06-30,128194.25694642146,110853.86337415087,135247.10037438007,128194.25694642146,128194.25694642146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1642.8419614917566,-1642.8419614917566,-1642.8419614917566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5193.90208669496,-5193.90208669496,-5193.90208669496,-1642.8419614917566,-1642.8419614917566,-1642.8419614917566,-6205.787847001528,-6205.787847001528,-6205.787847001528,2654.7277217983237,2654.7277217983237,2654.7277217983237,0.0,0.0,0.0,123000.3548597265
2014-07-01,128214.22697794414,104286.4751982727,128855.69358140913,128214.22697794414,128214.22697794414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11490.137004198265,-11490.137004198265,-11490.137004198265,0.0,0.0,0.0,-14257.707433400989,-14257.707433400989,-14257.707433400989,2767.5704292027226,2767.5704292027226,2767.5704292027226,0.0,0.0,0.0,116724.08997374588
2014-07-02,128234.19700946682,103179.02475461733,127948.42371115553,128234.19700946682,128234.19700946682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12652.681602584433,-12652.681602584433,-12652.681602584433,0.0,0.0,0.0,-15522.664436460753,-15522.664436460753,-15522.664436460753,2869.9828338763195,2869.9828338763195,2869.9828338763195,0.0,0.0,0.0,115581.51540688239
2014-07-03,128254.1670409895,104253.47044569608,130006.50951467261,128254.1670409895,128254.1670409895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11506.305159973901,-11506.305159973901,-11506.305159973901,0.0,0.0,0.0,-14465.10401494608,-14465.10401494608,-14465.10401494608,2958.798854972178,2958.798854972178,2958.798854972178,0.0,0.0,0.0,116747.8618810156
2014-07-04,128274.13707251218,111233.4023019099,136843.89603629158,128274.13707251218,128274.13707251218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6354.357583597789,-6354.357583597789,-6354.357583597789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4075.4487106514566,-4075.4487106514566,-4075.4487106514566,-6354.357583597789,-6354.357583597789,-6354.357583597789,-752.1764181665104,-752.1764181665104,-752.1764181665104,3031.0852911128427,3031.0852911128427,3031.0852911128427,0.0,0.0,0.0,124198.68836186072
2014-07-05,128294.10710403488,143961.57245898864,167771.33658845996,128294.10710403488,128294.10710403488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28042.964311867472,28042.964311867472,28042.964311867472,0.0,0.0,0.0,24958.733928215297,24958.733928215297,24958.733928215297,3084.2303836521714,3084.2303836521714,3084.2303836521714,0.0,0.0,0.0,156337.07141590235
2014-07-06,128314.07713555756,144081.7617436169,170089.23095112853,128314.07713555756,128314.07713555756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29360.73108879759,29360.73108879759,29360.73108879759,0.0,0.0,0.0,26244.70622171823,26244.70622171823,26244.70622171823,3116.0248670793594,3116.0248670793594,3116.0248670793594,0.0,0.0,0.0,157674.80822435516
2014-07-07,128334.04716708024,112267.35632041682,137253.91693654237,128334.04716708024,128334.04716708024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3081.054572782291,-3081.054572782291,-3081.054572782291,0.0,0.0,0.0,-6205.787846970405,-6205.787846970405,-6205.787846970405,3124.733274188113,3124.733274188113,3124.733274188113,0.0,0.0,0.0,125252.99259429795
2014-07-08,128354.01719860292,104344.47037592255,128843.4586444864,128354.01719860292,128354.01719860292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11148.553929341178,-11148.553929341178,-11148.553929341178,0.0,0.0,0.0,-14257.70743339677,-14257.70743339677,-14257.70743339677,3109.15350405559,3109.15350405559,3109.15350405559,0.0,0.0,0.0,117205.46326926173
2014-07-09,128373.9872301256,103812.2614327879,128312.8179090698,128373.9872301256,128373.9872301256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12454.00148154797,-12454.00148154797,-12454.00148154797,0.0,0.0,0.0,-15522.664436446163,-15522.664436446163,-15522.664436446163,3068.6629548981946,3068.6629548981946,3068.6629548981946,0.0,0.0,0.0,115919.98574857763
2014-07-10,128393.95726164828,103893.5699030739,129258.90976266886,128393.95726164828,128393.95726164828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11461.85415101296,-11461.85415101296,-11461.85415101296,0.0,0.0,0.0,-14465.104014932731,-14465.104014932731,-14465.104014932731,3003.2498639197693,3003.2498639197693,3003.2498639197693,0.0,0.0,0.0,116932.10311063532
2014-07-11,128413.92729317096,118221.01293498845,142250.01947932705,128413.92729317096,128413.92729317096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.3524556011052,2161.3524556011052,2161.3524556011052,0.0,0.0,0.0,-752.1764181594211,-752.1764181594211,-752.1764181594211,2913.5288737605265,2913.5288737605265,2913.5288737605265,0.0,0.0,0.0,130575.27974877207
2014-07-12,128433.89732469364,143837.5188240806,168240.92849588796,128433.89732469364,128433.89732469364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27759.474178455857,27759.474178455857,27759.474178455857,0.0,0.0,0.0,24958.733928187994,24958.733928187994,24958.733928187994,2800.7402502678683,2800.7402502678683,2800.7402502678683,0.0,0.0,0.0,156193.3715031495
2014-07-13,128453.8673562163,143314.87575010236,170040.36676437102,128453.8673562163,128453.8673562163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28911.438820495507,28911.438820495507,28911.438820495507,0.0,0.0,0.0,26244.706221784447,26244.706221784447,26244.706221784447,2666.7325987110567,2666.7325987110567,2666.7325987110567,0.0,0.0,0.0,157365.3061767118
2014-07-14,128473.83738773898,112167.21780606982,137551.37191246363,128473.83738773898,128473.83738773898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3691.8584927868346,-3691.8584927868346,-3691.8584927868346,0.0,0.0,0.0,-6205.787846988046,-6205.787846988046,-6205.787846988046,2513.9293542012115,2513.9293542012115,2513.9293542012115,0.0,0.0,0.0,124781.97889495215
2014-07-15,128493.80741926166,103677.16326210377,128867.63148552502,128493.80741926166,128493.80741926166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11912.42768750548,-11912.42768750548,-11912.42768750548,0.0,0.0,0.0,-14257.707433398196,-14257.707433398196,-14257.707433398196,2345.279745892718,2345.279745892718,2345.279745892718,0.0,0.0,0.0,116581.37973175618
2014-07-16,128513.77745078437,103855.0434783327,128080.86800022087,128513.77745078437,128513.77745078437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13358.4690940008,-13358.4690940008,-13358.4690940008,0.0,0.0,0.0,-15522.664436454892,-15522.664436454892,-15522.664436454892,2164.1953424540884,2164.1953424540884,2164.1953424540884,0.0,0.0,0.0,115155.30835678357
2014-07-17,128533.74748230705,103553.77809117474,128197.01027583414,128533.74748230705,128533.74748230705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12490.630347277338,-12490.630347277338,-12490.630347277338,0.0,0.0,0.0,-14465.10401493884,-14465.10401493884,-14465.10401493884,1974.473667661501,1974.473667661501,1974.473667661501,0.0,0.0,0.0,116043.11713502971
2014-07-18,128553.71751382973,117657.09404869584,141739.1424518009,128553.71751382973,128553.71751382973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0343016609527,1028.0343016609527,1028.0343016609527,0.0,0.0,0.0,-752.1764181738864,-752.1764181738864,-752.1764181738864,1780.2107198348392,1780.2107198348392,1780.2107198348392,0.0,0.0,0.0,129581.75181549069
2014-07-19,128573.6875453524,142097.79416297024,167195.5416769946,128573.6875453524,128573.6875453524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26544.4384562722,26544.4384562722,26544.4384562722,0.0,0.0,0.0,24958.73392821223,24958.73392821223,24958.73392821223,1585.7045280599723,1585.7045280599723,1585.7045280599723,0.0,0.0,0.0,155118.1260016246
2014-07-20,128593.65757687508,143416.7948848647,168431.02697227147,128593.65757687508,128593.65757687508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27640.05834571941,27640.05834571941,27640.05834571941,0.0,0.0,0.0,26244.706221778524,26244.706221778524,26244.706221778524,1395.3521239408892,1395.3521239408892,1395.3521239408892,0.0,0.0,0.0,156233.71592259448
2014-07-21,128613.62760839776,111933.33104120739,137200.5682847959,128613.62760839776,128613.62760839776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4992.2453536130715,-4992.2453536130715,-4992.2453536130715,0.0,0.0,0.0,-6205.787847005687,-6205.787847005687,-6205.787847005687,1213.5424933926158,1213.5424933926158,1213.5424933926158,0.0,0.0,0.0,123621.38225478468
2014-07-22,128633.59763992044,104039.08468320947,127156.48681648877,128633.59763992044,128633.59763992044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13213.159239593562,-13213.159239593562,-13213.159239593562,0.0,0.0,0.0,-14257.707433399633,-14257.707433399633,-14257.707433399633,1044.54819380607,1044.54819380607,1044.54819380607,0.0,0.0,0.0,115420.43840032688
2014-07-23,128653.56767144315,101806.46270833552,126349.56385861883,128653.56767144315,128653.56767144315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14630.246062002409,-14630.246062002409,-14630.246062002409,0.0,0.0,0.0,-15522.66443645349,-15522.66443645349,-15522.66443645349,892.4183744510802,892.4183744510802,892.4183744510802,0.0,0.0,0.0,114023.32160944074
2014-07-24,128673.53770296583,101060.18991631438,127130.33739334754,128673.53770296583,128673.53770296583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13704.228094208234,-13704.228094208234,-13704.228094208234,0.0,0.0,0.0,-14465.104014940842,-14465.104014940842,-14465.104014940842,760.8759207326098,760.8759207326098,760.8759207326098,0.0,0.0,0.0,114969.3096087576
2014-07-25,128693.50773448849,116155.80693951905,140217.0073420776,128693.50773448849,128693.50773448849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.95506203917999,-98.95506203917999,-98.95506203917999,0.0,0.0,0.0,-752.1764181667933,-752.1764181667933,-752.1764181667933,653.2213561276133,653.2213561276133,653.2213561276133,0.0,0.0,0.0,128594.55267244931
2014-07-26,128713.47776601117,142313.0356839946,165947.64999568128,128713.47776601117,128713.47776601117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25530.979909569753,25530.979909569753,25530.979909569753,0.0,0.0,0.0,24958.733928209487,24958.733928209487,24958.733928209487,572.2459813602694,572.2459813602694,572.2459813602694,0.0,0.0,0.0,154244.45767558092
2014-07-27,128733.44779753385,143551.4582413959,167028.30228156006,128733.44779753385,128733.44779753385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26764.862734202386,26764.862734202386,26764.862734202386,0.0,0.0,0.0,26244.706221755998,26244.706221755998,26244.706221755998,520.1565124463887,520.1565124463887,520.1565124463887,0.0,0.0,0.0,155498.31053173624
2014-07-28,128753.41782905653,110987.68510301353,135110.06456919404,128753.41782905653,128753.41782905653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5707.274643903022,-5707.274643903022,-5707.274643903022,0.0,0.0,0.0,-6205.787846973094,-6205.787846973094,-6205.787846973094,498.5132030700735,498.5132030700735,498.5132030700735,0.0,0.0,0.0,123046.14318515352
